id,result,skill,1,2,3,4,5,6,7,8,9,10
2761927286,1,Normal,lina,pudge,outworld-devourer,shadow-demon,juggernaut,windranger,sniper,riki,storm-spirit,phantom-assassin
2761927288,1,High,faceless-void,invoker,silencer,axe,witch-doctor,treant-protector,pugna,slark,phantom-assassin,alchemist
2761927290,1,Normal,morphling,anti-mage,slark,sniper,juggernaut,phantom-assassin,lion,alchemist,tusk,techies
2761927298,0,Normal,omniknight,slark,tinker,bloodseeker,huskar,kunkka,bristleback,sven,necrophos,windranger
2761927300,1,Normal,spectre,slardar,windranger,gyrocopter,ancient-apparition,timbersaw,pudge,phantom-assassin,sven,tiny
2761927302,1,Normal,earthshaker,dark-seer,abaddon,outworld-devourer,lich,kunkka,legion-commander,dragon-knight,juggernaut,keeper-of-the-light
2761927303,1,Normal,undying,luna,rubick,spirit-breaker,juggernaut,pudge,gyrocopter,shadow-fiend,shadow-shaman,legion-commander
2761927308,0,Very High,axe,sniper,weaver,huskar,ogre-magi,legion-commander,slark,lion,templar-assassin,phoenix
2761927318,0,Normal,dazzle,sven,bane,anti-mage,mirana,shadow-fiend,enigma,lifestealer,razor,winter-wyvern
2761927319,0,Normal,nyx-assassin,phantom-assassin,pugna,keeper-of-the-light,brewmaster,bloodseeker,puck,silencer,oracle,lone-druid
2761927320,1,Normal,chaos-knight,sniper,legion-commander,faceless-void,rubick,luna,earthshaker,abaddon,sven,queen-of-pain
2761927321,0,Normal,razor,slardar,wraith-king,abaddon,windranger,queen-of-pain,lifestealer,drow-ranger,pugna,jakiro
2761927322,0,Normal,clockwerk,phantom-assassin,centaur-warrunner,omniknight,pudge,night-stalker,mirana,jakiro,dragon-knight,sniper
2761927329,0,Normal,axe,chaos-knight,rubick,huskar,pudge,lion,sniper,centaur-warrunner,ursa,invoker
2761927330,1,Normal,spirit-breaker,lion,tiny,phantom-assassin,weaver,templar-assassin,sand-king,ursa,timbersaw,sniper
2761927331,1,Normal,centaur-warrunner,chaos-knight,timbersaw,clinkz,tinker,sniper,shadow-shaman,pudge,windranger,phantom-assassin
2761927337,0,High,kunkka,phantom-assassin,winter-wyvern,slark,tidehunter,pudge,bloodseeker,lone-druid,invoker,slardar
2761927338,1,Normal,puck,anti-mage,night-stalker,zeus,ogre-magi,drow-ranger,sven,ursa,morphling,shadow-shaman
2761927340,1,Normal,shadow-fiend,faceless-void,timbersaw,legion-commander,bounty-hunter,tinker,lich,sven,phantom-assassin,riki
2761927342,1,Normal,vengeful-spirit,tusk,riki,huskar,tinker,phantom-assassin,legion-commander,invoker,anti-mage,clockwerk
2761927343,0,Normal,shadow-fiend,enchantress,ancient-apparition,venomancer,spectre,mirana,invoker,magnus,axe,tidehunter
2761927344,1,Normal,legion-commander,sven,tinker,clinkz,spirit-breaker,necrophos,omniknight,phantom-assassin,tiny,silencer
2761927353,1,Normal,undying,riki,mirana,crystal-maiden,axe,sniper,lifestealer,ogre-magi,timbersaw,puck
2761927355,0,Normal,sven,mirana,windranger,outworld-devourer,legion-commander,tiny,sniper,weaver,earthshaker,slardar
2761927357,0,Normal,timbersaw,omniknight,sven,invoker,riki,meepo,lion,drow-ranger,slark,outworld-devourer
2761927362,0,Normal,bloodseeker,sniper,warlock,timbersaw,phantom-assassin,slark,zeus,witch-doctor,abaddon,arc-warden
2761927363,1,Normal,disruptor,axe,luna,tinker,bloodseeker,bane,necrophos,riki,medusa,spirit-breaker
2761927364,1,Normal,drow-ranger,kunkka,vengeful-spirit,magnus,tinker,ursa,riki,invoker,clockwerk,alchemist
2761927365,1,Normal,legion-commander,death-prophet,natures-prophet,chaos-knight,slardar,pudge,juggernaut,slark,spirit-breaker,earthshaker
2761927366,1,Very High,nyx-assassin,earth-spirit,silencer,windranger,slark,bounty-hunter,invoker,slardar,luna,ogre-magi
2761927367,1,High,juggernaut,razor,axe,pudge,shadow-shaman,timbersaw,night-stalker,lion,mirana,luna
2761927368,1,Normal,bloodseeker,rubick,mirana,meepo,medusa,clinkz,dragon-knight,ursa,lich,pudge
2761927376,1,Normal,shadow-demon,sven,tiny,earth-spirit,natures-prophet,abaddon,pudge,shadow-fiend,mirana,drow-ranger
2761927378,0,Normal,clinkz,bloodseeker,ursa,dragon-knight,alchemist,sven,razor,spirit-breaker,windranger,shadow-shaman
2761927386,1,High,batrider,windranger,invoker,earthshaker,phantom-assassin,dazzle,templar-assassin,pudge,witch-doctor,rubick
2761927388,0,Normal,anti-mage,bane,invoker,witch-doctor,nyx-assassin,crystal-maiden,morphling,tiny,tinker,pudge
2761927392,0,Normal,slark,invoker,abaddon,anti-mage,zeus,keeper-of-the-light,mirana,lion,storm-spirit,bane
2761927395,1,Normal,mirana,spirit-breaker,queen-of-pain,sniper,earthshaker,tiny,lina,faceless-void,drow-ranger,anti-mage
2761927402,1,Normal,queen-of-pain,shadow-fiend,juggernaut,ogre-magi,legion-commander,slark,omniknight,invoker,necrophos,shadow-shaman
2761927403,1,High,enigma,invoker,anti-mage,pudge,storm-spirit,zeus,spirit-breaker,juggernaut,magnus,lion
2761927404,0,Normal,ember-spirit,witch-doctor,slardar,medusa,drow-ranger,phantom-lancer,kunkka,mirana,alchemist,shadow-demon
2761927405,0,Normal,tinker,lina,sniper,spirit-breaker,legion-commander,juggernaut,ursa,sven,phantom-assassin,drow-ranger
2761927406,0,Normal,warlock,invoker,queen-of-pain,legion-commander,juggernaut,windranger,bounty-hunter,tinker,outworld-devourer,phantom-assassin
2761927409,0,Normal,tinker,mirana,faceless-void,natures-prophet,death-prophet,bloodseeker,clinkz,shadow-fiend,wraith-king,phantom-assassin
2761927412,1,Normal,nyx-assassin,luna,underlord,natures-prophet,troll-warlord,axe,lycan,sniper,templar-assassin,pudge
2761927413,0,Normal,dazzle,shadow-shaman,slark,luna,wraith-king,sven,lifestealer,spirit-breaker,keeper-of-the-light,bloodseeker
2761927416,1,Normal,slardar,weaver,timbersaw,juggernaut,bounty-hunter,alchemist,lifestealer,wraith-king,riki,crystal-maiden
2761927421,1,Normal,night-stalker,disruptor,faceless-void,lifestealer,phantom-assassin,magnus,phoenix,pudge,crystal-maiden,bloodseeker
2761927422,1,Normal,tinker,jakiro,lifestealer,juggernaut,pudge,ancient-apparition,keeper-of-the-light,storm-spirit,luna,anti-mage
2761927424,1,Normal,sniper,ursa,slardar,phantom-assassin,legion-commander,bloodseeker,night-stalker,riki,luna,spirit-breaker
2761927425,0,Normal,sven,windranger,axe,riki,pudge,sniper,magnus,juggernaut,ursa,bounty-hunter
2761927426,1,Normal,sniper,phantom-lancer,kunkka,invoker,rubick,outworld-devourer,bounty-hunter,faceless-void,medusa,dark-seer
2761927427,0,Normal,sniper,drow-ranger,phantom-assassin,pudge,riki,clinkz,morphling,bounty-hunter,slark,underlord
2761927429,1,Normal,phantom-assassin,axe,sniper,pudge,slark,shadow-demon,shadow-fiend,drow-ranger,kunkka,templar-assassin
2761927430,1,Unknown,timbersaw,phantom-assassin,terrorblade,windranger,lina,pudge,invoker,sniper,wraith-king,spirit-breaker
2761927432,1,Very High,spectre,bloodseeker,natures-prophet,batrider,wraith-king,shadow-shaman,phantom-assassin,lone-druid,kunkka,sniper
2761927436,1,Very High,clinkz,juggernaut,mirana,storm-spirit,axe,warlock,sven,pudge,outworld-devourer,magnus
2761927437,0,Normal,faceless-void,bloodseeker,tinker,ursa,rubick,invoker,magnus,omniknight,slark,ogre-magi
2761927441,0,Normal,witch-doctor,kunkka,pudge,slark,pugna,outworld-devourer,phantom-assassin,bristleback,clinkz,shadow-fiend
2761927443,1,Normal,shadow-fiend,spectre,medusa,earth-spirit,legion-commander,sven,invoker,phantom-assassin,juggernaut,venomancer
2761927444,0,Very High,enigma,outworld-devourer,necrophos,mirana,spectre,rubick,storm-spirit,slark,templar-assassin,weaver
2761927449,1,Normal,natures-prophet,disruptor,spectre,windranger,phantom-lancer,axe,juggernaut,ember-spirit,legion-commander,jakiro
2761927451,1,Normal,storm-spirit,juggernaut,spirit-breaker,lifestealer,legion-commander,death-prophet,mirana,weaver,slark,bloodseeker
2761927453,1,Normal,pugna,phantom-assassin,puck,pudge,anti-mage,shadow-shaman,templar-assassin,omniknight,bounty-hunter,morphling
2761927456,0,Normal,nyx-assassin,elder-titan,alchemist,windranger,terrorblade,lycan,shadow-shaman,razor,puck,enigma
2761927467,1,Very High,silencer,outworld-devourer,shadow-demon,luna,magnus,pudge,drow-ranger,nyx-assassin,witch-doctor,alchemist
2761927468,1,Normal,shadow-demon,shadow-fiend,phantom-lancer,ogre-magi,sven,sand-king,vengeful-spirit,pudge,wraith-king,pugna
2761927471,0,Normal,sven,pudge,jakiro,underlord,dragon-knight,slark,bounty-hunter,brewmaster,slardar,gyrocopter
2761927487,1,Normal,phantom-assassin,alchemist,witch-doctor,huskar,abaddon,ursa,slark,luna,lion,crystal-maiden
2761927488,1,Normal,alchemist,storm-spirit,juggernaut,sven,outworld-devourer,legion-commander,lina,invoker,terrorblade,gyrocopter
2761927490,1,Normal,morphling,lion,kunkka,weaver,riki,razor,sven,alchemist,crystal-maiden,bloodseeker
2761927491,0,Normal,templar-assassin,ursa,legion-commander,drow-ranger,alchemist,queen-of-pain,mirana,phantom-assassin,faceless-void,pudge
2761927492,1,Unknown,treant-protector,sniper,vengeful-spirit,tinker,ursa,legion-commander,drow-ranger,alchemist,mirana,anti-mage
2761927493,0,Normal,phantom-assassin,spectre,sniper,lina,lich,riki,huskar,morphling,sand-king,sven
2761927494,1,Normal,phantom-assassin,bloodseeker,naga-siren,tinker,pudge,juggernaut,anti-mage,sniper,treant-protector,windranger
2761927501,0,Normal,wraith-king,phantom-assassin,invoker,riki,windranger,legion-commander,pudge,spirit-breaker,clinkz,morphling
2761927502,1,Very High,mirana,alchemist,phantom-assassin,lifestealer,pudge,meepo,ogre-magi,weaver,spirit-breaker,omniknight
2761927503,0,Normal,bloodseeker,bounty-hunter,drow-ranger,pudge,legion-commander,shadow-fiend,broodmother,slark,ursa,juggernaut
2761927506,1,Normal,invoker,omniknight,axe,magnus,bloodseeker,legion-commander,skywrath-mage,sven,kunkka,alchemist
2761927507,1,Normal,shadow-fiend,magnus,axe,witch-doctor,earthshaker,sven,bounty-hunter,silencer,pudge,anti-mage
2761927508,1,Very High,faceless-void,bloodseeker,slardar,invoker,sniper,juggernaut,mirana,necrophos,phantom-assassin,pudge
2761927510,1,Normal,faceless-void,omniknight,lifestealer,bounty-hunter,kunkka,doom,pudge,riki,lion,sven
2761927511,1,Normal,legion-commander,drow-ranger,tinker,wraith-king,ursa,winter-wyvern,invoker,spectre,omniknight,beastmaster
2761927519,0,Normal,mirana,tinker,timbersaw,tiny,jakiro,invoker,sven,ogre-magi,slark,oracle
2761927520,0,Normal,enigma,phantom-assassin,tiny,invoker,tusk,keeper-of-the-light,sven,naga-siren,bounty-hunter,troll-warlord
2761927521,0,Normal,juggernaut,medusa,sand-king,lich,axe,rubick,faceless-void,meepo,troll-warlord,venomancer
2761927526,0,Normal,drow-ranger,storm-spirit,axe,chaos-knight,sand-king,clinkz,meepo,venomancer,silencer,outworld-devourer
2761927528,0,Normal,pugna,spirit-breaker,phantom-assassin,lifestealer,sniper,earthshaker,axe,slardar,pudge,slark
2761927529,0,Normal,storm-spirit,zeus,silencer,anti-mage,mirana,night-stalker,bristleback,legion-commander,sniper,weaver
2761927538,0,Normal,spirit-breaker,phantom-assassin,earthshaker,legion-commander,lich,death-prophet,timbersaw,troll-warlord,sniper,abaddon
2761927541,0,Normal,phantom-assassin,tinker,omniknight,necrophos,legion-commander,zeus,ancient-apparition,bristleback,mirana,slark
2761927542,0,Normal,crystal-maiden,chaos-knight,tiny,luna,storm-spirit,lifestealer,drow-ranger,slark,juggernaut,ogre-magi
2761927544,1,Very High,slardar,dazzle,outworld-devourer,lifestealer,legion-commander,sven,invoker,bane,lich,mirana
2761927545,0,Normal,tinker,wraith-king,huskar,ancient-apparition,sniper,magnus,mirana,pudge,bounty-hunter,bristleback
2761927546,0,Normal,wraith-king,luna,viper,slardar,zeus,rubick,slark,riki,sniper,bloodseeker
2761927548,1,High,zeus,earthshaker,lifestealer,omniknight,phantom-assassin,storm-spirit,tidehunter,drow-ranger,vengeful-spirit,venomancer
2761927549,0,Normal,ember-spirit,omniknight,legion-commander,earthshaker,pudge,queen-of-pain,axe,centaur-warrunner,spirit-breaker,lifestealer
2761927550,1,Normal,sniper,lifestealer,lina,kunkka,wraith-king,lion,tidehunter,razor,morphling,vengeful-spirit
2761927551,0,Normal,storm-spirit,enigma,dazzle,sven,windranger,juggernaut,lina,legion-commander,sniper,zeus
2761927555,1,Normal,chaos-knight,slark,sniper,shadow-shaman,outworld-devourer,windranger,silencer,sven,nyx-assassin,wraith-king
2761927556,0,Normal,pugna,timbersaw,dragon-knight,tidehunter,luna,storm-spirit,phantom-assassin,anti-mage,silencer,sand-king
2761927557,1,Normal,anti-mage,slark,alchemist,drow-ranger,sniper,legion-commander,ogre-magi,pudge,bounty-hunter,sven
2761927559,1,Very High,bloodseeker,storm-spirit,pudge,centaur-warrunner,morphling,sand-king,sniper,timbersaw,drow-ranger,vengeful-spirit
2761927560,0,Normal,spirit-breaker,troll-warlord,slardar,luna,earthshaker,warlock,death-prophet,axe,riki,sniper
2761927562,1,Normal,ursa,broodmother,bloodseeker,bane,pudge,jakiro,alchemist,faceless-void,nyx-assassin,bounty-hunter
2761927563,1,Very High,rubick,slark,templar-assassin,slardar,nyx-assassin,ogre-magi,luna,timbersaw,keeper-of-the-light,tidehunter
2761927564,1,Normal,legion-commander,tiny,kunkka,bristleback,drow-ranger,mirana,shadow-fiend,keeper-of-the-light,arc-warden,doom
2761927566,0,Normal,sniper,pudge,winter-wyvern,timbersaw,kunkka,phantom-assassin,sven,spectre,witch-doctor,dragon-knight
2761927570,0,Very High,pudge,earthshaker,juggernaut,magnus,storm-spirit,puck,bounty-hunter,kunkka,axe,slark
2761927574,1,Normal,lifestealer,disruptor,riki,bristleback,tusk,bane,ursa,clinkz,shadow-shaman,crystal-maiden
2761927577,0,Very High,meepo,mirana,spirit-breaker,phantom-assassin,drow-ranger,puck,invoker,sven,axe,lone-druid
2761927578,0,High,keeper-of-the-light,bristleback,pudge,rubick,clinkz,tiny,legion-commander,tinker,abaddon,viper
2761927579,0,Normal,meepo,vengeful-spirit,phantom-assassin,sand-king,shadow-fiend,anti-mage,phantom-lancer,storm-spirit,bloodseeker,legion-commander
2761927581,0,Normal,axe,mirana,sven,natures-prophet,pudge,meepo,omniknight,anti-mage,phantom-assassin,windranger
2761927582,0,Normal,earthshaker,natures-prophet,faceless-void,bane,gyrocopter,luna,phantom-assassin,chaos-knight,silencer,night-stalker
2761927583,0,Normal,mirana,wraith-king,bristleback,medusa,storm-spirit,lifestealer,necrophos,ember-spirit,dazzle,legion-commander
2761927584,1,Normal,leshrac,troll-warlord,lina,ursa,ember-spirit,chaos-knight,phantom-assassin,gyrocopter,axe,lifestealer
2761927588,0,Normal,shadow-demon,silencer,axe,windranger,morphling,slark,legion-commander,omniknight,juggernaut,riki
2761927589,0,Normal,mirana,drow-ranger,tiny,slark,beastmaster,legion-commander,huskar,pudge,juggernaut,dazzle
2761927590,0,Normal,timbersaw,huskar,invoker,crystal-maiden,riki,alchemist,lion,phantom-assassin,storm-spirit,bounty-hunter
2761927595,1,Normal,spirit-breaker,pudge,legion-commander,kunkka,storm-spirit,phantom-assassin,medusa,shadow-fiend,ogre-magi,chaos-knight
2761927598,1,High,sand-king,silencer,kunkka,morphling,bounty-hunter,riki,axe,pudge,outworld-devourer,lion
2761927604,0,Very High,sand-king,juggernaut,undying,bounty-hunter,templar-assassin,disruptor,legion-commander,axe,slark,invoker
2761927606,0,Normal,legion-commander,sand-king,timbersaw,night-stalker,alchemist,phantom-assassin,slark,vengeful-spirit,wraith-king,ursa
2761927610,0,Normal,ursa,bloodseeker,invoker,sand-king,sniper,pudge,spirit-breaker,crystal-maiden,phantom-assassin,drow-ranger
2761927612,0,Normal,anti-mage,pudge,warlock,pugna,zeus,kunkka,phantom-assassin,ember-spirit,shadow-fiend,phantom-lancer
2761927620,0,Normal,drow-ranger,sven,templar-assassin,bounty-hunter,slark,invoker,dark-seer,ursa,slardar,riki
2761927621,0,Normal,anti-mage,legion-commander,axe,nyx-assassin,dazzle,witch-doctor,invoker,morphling,pudge,abaddon
2761927622,1,Normal,pudge,bloodseeker,wraith-king,shadow-shaman,death-prophet,phantom-assassin,legion-commander,drow-ranger,witch-doctor,slardar
2761927623,1,Very High,slark,meepo,silencer,keeper-of-the-light,windranger,nyx-assassin,bloodseeker,juggernaut,abaddon,axe
2761927624,1,Normal,kunkka,sniper,sven,templar-assassin,riki,outworld-devourer,slardar,pudge,witch-doctor,phantom-assassin
2761927625,0,Normal,bloodseeker,weaver,lina,sven,phantom-assassin,wraith-king,storm-spirit,sniper,legion-commander,axe
2761927633,1,Normal,sniper,drow-ranger,dazzle,sven,spectre,axe,jakiro,viper,outworld-devourer,phantom-assassin
2761927634,0,Normal,witch-doctor,invoker,luna,bloodseeker,death-prophet,abaddon,lina,enigma,dazzle,slark
2761927635,1,High,meepo,sand-king,enigma,spectre,keeper-of-the-light,timbersaw,lich,pudge,riki,wraith-king
2761927636,1,Normal,enchantress,axe,omniknight,tiny,phantom-assassin,vengeful-spirit,enigma,juggernaut,pudge,gyrocopter
2761927638,0,Normal,earthshaker,wraith-king,ember-spirit,windranger,sniper,puck,rubick,earth-spirit,axe,drow-ranger
2761927639,0,Normal,pudge,slark,lion,invoker,wraith-king,legion-commander,anti-mage,phantom-assassin,keeper-of-the-light,luna
2761927642,0,Normal,timbersaw,nyx-assassin,ancient-apparition,drow-ranger,enigma,silencer,alchemist,axe,pudge,ogre-magi
2761927644,0,Normal,outworld-devourer,queen-of-pain,phantom-assassin,bounty-hunter,abaddon,skywrath-mage,slark,ursa,lion,natures-prophet
2761927645,0,Normal,pudge,crystal-maiden,timbersaw,earthshaker,weaver,phantom-lancer,gyrocopter,lycan,razor,venomancer
2761927653,1,Normal,bloodseeker,phantom-lancer,dragon-knight,lion,spectre,wraith-king,medusa,necrophos,legion-commander,phantom-assassin
2761927658,1,Normal,spectre,faceless-void,io,keeper-of-the-light,queen-of-pain,tinker,sniper,legion-commander,wraith-king,rubick
2761927659,0,Normal,tiny,troll-warlord,axe,pudge,lion,weaver,necrophos,rubick,earthshaker,warlock
2761927660,0,Normal,sand-king,outworld-devourer,puck,juggernaut,timbersaw,dark-seer,phantom-assassin,silencer,morphling,enchantress
2761927662,0,Normal,zeus,crystal-maiden,warlock,doom,sniper,riki,weaver,wraith-king,phantom-assassin,troll-warlord
2761927664,1,Normal,sven,riki,pudge,windranger,bounty-hunter,slardar,bristleback,lion,juggernaut,tiny
2761927671,0,High,sven,drow-ranger,natures-prophet,axe,meepo,alchemist,sniper,juggernaut,slardar,phantom-assassin
2761927672,1,Normal,medusa,disruptor,weaver,lion,bounty-hunter,riki,bloodseeker,rubick,shadow-shaman,phantom-assassin
2761927673,1,Normal,nyx-assassin,tinker,phantom-assassin,rubick,invoker,faceless-void,pudge,meepo,sniper,lich
2761927675,0,Normal,phantom-lancer,pudge,bristleback,sniper,luna,spirit-breaker,phantom-assassin,huskar,morphling,legion-commander
2761927677,1,Normal,clinkz,skywrath-mage,legion-commander,wraith-king,tinker,slark,warlock,invoker,spirit-breaker,ursa
2761927678,1,Normal,wraith-king,axe,slark,pudge,invoker,outworld-devourer,storm-spirit,juggernaut,riki,skywrath-mage
2761927679,1,High,ogre-magi,dragon-knight,legion-commander,timbersaw,rubick,tiny,pudge,tinker,kunkka,juggernaut
2761927681,0,Normal,juggernaut,anti-mage,omniknight,zeus,mirana,crystal-maiden,slark,legion-commander,silencer,storm-spirit
2761927682,1,High,windranger,necrophos,phantom-assassin,riki,enigma,legion-commander,bristleback,bane,razor,puck
2761927690,1,High,juggernaut,legion-commander,vengeful-spirit,shadow-fiend,dragon-knight,sven,puck,winter-wyvern,pudge,timbersaw
2761927691,1,Unknown,earthshaker,mirana,kunkka,wraith-king,pudge,sniper,shadow-fiend,juggernaut,bristleback,legion-commander
2761927692,0,High,riki,tinker,vengeful-spirit,drow-ranger,pudge,natures-prophet,enigma,magnus,outworld-devourer,keeper-of-the-light
2761927694,1,Normal,sniper,alchemist,io,chaos-knight,wraith-king,keeper-of-the-light,spirit-breaker,legion-commander,riki,shadow-fiend
2761927695,1,Normal,lich,timbersaw,necrophos,clinkz,legion-commander,faceless-void,bounty-hunter,pugna,phantom-assassin,invoker
2761927697,0,High,abaddon,juggernaut,morphling,visage,witch-doctor,undying,skywrath-mage,lion,silencer,slark
2761927705,0,Normal,nyx-assassin,pudge,phantom-assassin,ancient-apparition,alchemist,ursa,shadow-fiend,huskar,bloodseeker,invoker
2761927706,1,Normal,wraith-king,kunkka,bloodseeker,bane,sven,crystal-maiden,pudge,bristleback,axe,bounty-hunter
2761927709,1,Normal,troll-warlord,juggernaut,invoker,drow-ranger,earthshaker,terrorblade,necrophos,sven,slark,sand-king
2761927711,0,Normal,riki,sniper,lifestealer,troll-warlord,mirana,pudge,axe,phantom-assassin,drow-ranger,lycan
2761927712,1,Very High,slark,disruptor,necrophos,legion-commander,juggernaut,alchemist,shadow-shaman,omniknight,outworld-devourer,bristleback
2761927713,1,High,troll-warlord,night-stalker,riki,drow-ranger,invoker,shadow-fiend,crystal-maiden,legion-commander,spectre,windranger
2761927721,1,Normal,shadow-shaman,phantom-assassin,slark,spectre,doom,pudge,viper,lifestealer,morphling,lina
2761927723,0,Normal,tinker,tidehunter,lion,juggernaut,crystal-maiden,pudge,timbersaw,troll-warlord,lich,necrophos
2761927724,1,Normal,riki,bloodseeker,ursa,clinkz,tinker,phantom-assassin,bristleback,drow-ranger,legion-commander,sand-king
2761927725,0,Normal,slardar,phantom-lancer,sven,storm-spirit,dazzle,alchemist,wraith-king,legion-commander,templar-assassin,earthshaker
2761927726,1,Normal,storm-spirit,slark,ancient-apparition,spirit-breaker,pudge,phantom-assassin,slardar,venomancer,shadow-fiend,undying
2761927728,0,Normal,sniper,lich,viper,techies,tiny,vengeful-spirit,shadow-shaman,juggernaut,medusa,lina
2761927729,0,Normal,huskar,spirit-breaker,legion-commander,pudge,bounty-hunter,warlock,bloodseeker,drow-ranger,sniper,phantom-assassin
2761927730,0,Normal,anti-mage,riki,necrophos,mirana,jakiro,phantom-assassin,viper,wraith-king,bristleback,crystal-maiden
2761927731,1,Normal,shadow-shaman,phantom-assassin,tiny,windranger,troll-warlord,disruptor,natures-prophet,sniper,invoker,drow-ranger
2761927733,0,Normal,tiny,phoenix,sniper,pudge,morphling,huskar,bane,earthshaker,windranger,drow-ranger
2761927745,1,Very High,anti-mage,shadow-fiend,natures-prophet,sand-king,invoker,crystal-maiden,axe,abaddon,necrophos,huskar
2761927746,0,Normal,jakiro,bristleback,storm-spirit,legion-commander,doom,lycan,oracle,abaddon,weaver,slark
2761927747,1,Very High,slardar,abaddon,lifestealer,alchemist,ancient-apparition,weaver,windranger,riki,huskar,drow-ranger
2761927748,0,Normal,phoenix,luna,sniper,underlord,legion-commander,riki,spirit-breaker,phantom-assassin,bloodseeker,lifestealer
2761927749,1,Normal,alchemist,wraith-king,bloodseeker,sven,storm-spirit,earthshaker,invoker,omniknight,anti-mage,juggernaut
2761927750,0,Normal,omniknight,sniper,troll-warlord,phantom-assassin,mirana,batrider,abaddon,dazzle,invoker,anti-mage
2761927752,0,High,phantom-assassin,shadow-shaman,disruptor,tinker,slardar,bristleback,witch-doctor,lone-druid,lion,silencer
2761927762,0,Very High,drow-ranger,vengeful-spirit,sniper,invoker,ogre-magi,spirit-breaker,silencer,queen-of-pain,bloodseeker,spectre
2761927763,1,Normal,clockwerk,dark-seer,phantom-assassin,abaddon,slark,ursa,viper,warlock,necrophos,naga-siren
2761927764,0,Normal,alchemist,necrophos,mirana,slark,silencer,bristleback,kunkka,timbersaw,invoker,axe
2761927765,1,Normal,juggernaut,troll-warlord,morphling,timbersaw,invoker,phantom-assassin,legion-commander,anti-mage,queen-of-pain,ancient-apparition
2761927766,0,Very High,pudge,anti-mage,underlord,legion-commander,dazzle,treant-protector,morphling,jakiro,tinker,bloodseeker
2761927767,1,Very High,crystal-maiden,leshrac,lich,faceless-void,drow-ranger,wraith-king,mirana,pudge,tiny,legion-commander
2761927768,1,Normal,magnus,pudge,riki,techies,chaos-knight,weaver,lion,ogre-magi,sniper,phantom-assassin
2761927771,1,Normal,skywrath-mage,kunkka,warlock,enchantress,razor,ancient-apparition,gyrocopter,sven,omniknight,treant-protector
2761927772,1,Normal,slark,wraith-king,clinkz,lion,sniper,magnus,luna,axe,natures-prophet,sand-king
2761927779,0,Normal,omniknight,slark,clockwerk,mirana,sven,ember-spirit,nyx-assassin,wraith-king,pudge,bounty-hunter
2761927780,0,Normal,phantom-assassin,pudge,lion,spirit-breaker,mirana,vengeful-spirit,underlord,natures-prophet,outworld-devourer,lina
2761927782,0,Normal,shadow-fiend,invoker,legion-commander,juggernaut,omniknight,riki,lifestealer,vengeful-spirit,spectre,wraith-king
2761927783,0,Normal,magnus,pudge,morphling,legion-commander,bounty-hunter,tiny,luna,spirit-breaker,anti-mage,sand-king
2761927784,1,Normal,pudge,timbersaw,underlord,phantom-assassin,huskar,faceless-void,chaos-knight,lich,troll-warlord,bristleback
