id,result,skill,1,2,3,4,5,6,7,8,9,10
2759628028,0,Normal,spirit-breaker,jakiro,lifestealer,dark-seer,legion-commander,huskar,juggernaut,lina,slark,shadow-fiend
2759628029,0,Normal,phantom-assassin,pudge,ursa,weaver,bane,drow-ranger,oracle,natures-prophet,templar-assassin,troll-warlord
2759628030,1,Normal,phantom-assassin,undying,rubick,timbersaw,medusa,axe,drow-ranger,sniper,wraith-king,legion-commander
2759628032,1,High,anti-mage,windranger,wraith-king,sand-king,meepo,skywrath-mage,legion-commander,crystal-maiden,phantom-lancer,axe
2759628033,0,Normal,kunkka,sniper,pudge,lich,bloodseeker,sven,sand-king,jakiro,disruptor,viper
2759628035,1,High,faceless-void,spirit-breaker,invoker,rubick,silencer,riki,dark-seer,mirana,juggernaut,huskar
2759628038,1,Normal,anti-mage,sven,crystal-maiden,viper,ursa,mirana,bane,phantom-assassin,slark,skywrath-mage
2759628044,0,Normal,riki,luna,tinker,night-stalker,crystal-maiden,legion-commander,slardar,ursa,sand-king,techies
2759628045,0,Normal,natures-prophet,sven,riki,crystal-maiden,tinker,pudge,slark,luna,spectre,clinkz
2759628046,1,Normal,enchantress,ursa,faceless-void,phantom-lancer,windranger,viper,kunkka,legion-commander,omniknight,luna
2759628047,0,Normal,lion,jakiro,sven,clinkz,axe,silencer,drow-ranger,tiny,nyx-assassin,zeus
2759628049,0,Normal,luna,slardar,silencer,pudge,natures-prophet,sniper,juggernaut,spectre,axe,medusa
2759628059,1,Normal,mirana,windranger,lina,sven,ogre-magi,venomancer,faceless-void,clockwerk,lich,invoker
2759628060,1,Unknown,enigma,sven,kunkka,phantom-assassin,shadow-fiend,wraith-king,timbersaw,witch-doctor,pudge,legion-commander
2759628062,1,Unknown,drow-ranger,morphling,legion-commander,outworld-devourer,necrophos,sand-king,windranger,razor,riki,sniper
2759628063,0,Normal,wraith-king,juggernaut,witch-doctor,riki,invoker,phantom-assassin,spirit-breaker,silencer,meepo,windranger
2759628064,0,Very High,ogre-magi,mirana,luna,spirit-breaker,sniper,vengeful-spirit,phantom-assassin,windranger,pudge,treant-protector
2759628068,0,High,ember-spirit,pudge,sven,juggernaut,zeus,underlord,legion-commander,invoker,outworld-devourer,luna
2759628069,0,Normal,juggernaut,ancient-apparition,pudge,ursa,riki,ogre-magi,invoker,timbersaw,legion-commander,alchemist
2759628081,0,Normal,nyx-assassin,pudge,tinker,visage,drow-ranger,night-stalker,bristleback,spectre,zeus,invoker
2759628082,0,Normal,storm-spirit,wraith-king,dazzle,undying,pudge,spectre,earthshaker,pugna,necrophos,timbersaw
2759628083,0,Normal,luna,brewmaster,vengeful-spirit,wraith-king,magnus,juggernaut,sven,pudge,sand-king,mirana
2759628084,0,High,ursa,zeus,morphling,brewmaster,pudge,clockwerk,slark,riki,kunkka,lion
2759628085,1,Normal,spectre,rubick,sniper,faceless-void,timbersaw,windranger,zeus,night-stalker,legion-commander,sand-king
2759628087,0,Normal,spirit-breaker,luna,omniknight,necrophos,storm-spirit,outworld-devourer,pudge,legion-commander,juggernaut,tiny
2759628088,1,Unknown,huskar,lina,sniper,sand-king,kunkka,storm-spirit,juggernaut,ogre-magi,phantom-assassin,phoenix
2759628089,0,Normal,clockwerk,pudge,pudge,ursa,invoker,sniper,legion-commander,legion-commander,omniknight,windranger
2759628090,1,Very High,mirana,beastmaster,sniper,luna,phantom-assassin,enigma,outworld-devourer,natures-prophet,necrophos,anti-mage
2759628091,0,Normal,drow-ranger,mirana,lifestealer,spirit-breaker,legion-commander,bloodseeker,sniper,shadow-shaman,viper,sven
2759628092,1,Normal,phantom-assassin,witch-doctor,zeus,faceless-void,lina,magnus,nyx-assassin,ogre-magi,spectre,pudge
2759628093,0,Normal,bristleback,slark,shadow-fiend,rubick,pudge,disruptor,necrophos,troll-warlord,invoker,doom
2759628094,0,Normal,clinkz,tidehunter,lifestealer,razor,slark,legion-commander,wraith-king,juggernaut,necrophos,spirit-breaker
2759628104,1,Normal,lina,witch-doctor,anti-mage,slark,riki,sniper,broodmother,slardar,windranger,bristleback
2759628105,1,Unknown,wraith-king,disruptor,juggernaut,pudge,spirit-breaker,axe,sven,lion,sand-king,slark
2759628106,1,Normal,drow-ranger,timbersaw,legion-commander,windranger,crystal-maiden,sven,spectre,troll-warlord,ursa,zeus
2759628108,0,Normal,slark,dazzle,faceless-void,phantom-lancer,crystal-maiden,axe,anti-mage,invoker,morphling,pudge
2759628109,0,Normal,sniper,phantom-assassin,crystal-maiden,riki,pudge,meepo,juggernaut,huskar,lifestealer,tiny
2759628110,1,Normal,omniknight,storm-spirit,ursa,mirana,pudge,outworld-devourer,razor,axe,morphling,silencer
2759628114,1,Normal,ogre-magi,legion-commander,axe,storm-spirit,crystal-maiden,bounty-hunter,night-stalker,pudge,juggernaut,disruptor
2759628115,1,Normal,juggernaut,sven,drow-ranger,bloodseeker,faceless-void,legion-commander,zeus,sniper,spirit-breaker,dazzle
2759628116,1,High,storm-spirit,morphling,disruptor,legion-commander,legion-commander,magnus,juggernaut,sven,legion-commander,clinkz
2759628117,1,Normal,zeus,alchemist,phantom-assassin,mirana,axe,pudge,sven,outworld-devourer,slark,riki
2759628118,1,Normal,lifestealer,pudge,ogre-magi,phantom-lancer,crystal-maiden,night-stalker,bloodseeker,shadow-shaman,phantom-assassin,ursa
2759628137,0,Normal,treant-protector,rubick,anti-mage,pudge,undying,phantom-assassin,invoker,visage,jakiro,tidehunter
2759628138,0,Very High,outworld-devourer,pudge,riki,razor,slark,axe,clinkz,juggernaut,nyx-assassin,invoker
2759628139,0,Unknown,luna,tinker,kunkka,venomancer,slark,jakiro,pudge,axe,bloodseeker,phantom-assassin
2759628140,0,Normal,chen,clinkz,ancient-apparition,meepo,earthshaker,crystal-maiden,centaur-warrunner,razor,sniper,bounty-hunter
2759628143,0,Normal,anti-mage,huskar,ogre-magi,drow-ranger,venomancer,phantom-assassin,nyx-assassin,bristleback,juggernaut,sniper
2759628144,1,Normal,doom,troll-warlord,sven,shadow-shaman,windranger,kunkka,magnus,phantom-assassin,faceless-void,shadow-fiend
2759628146,0,Normal,bristleback,phantom-assassin,shadow-fiend,lion,sniper,lich,timbersaw,clinkz,sven,juggernaut
2759628147,0,Very High,mirana,keeper-of-the-light,tiny,phantom-assassin,lion,crystal-maiden,tinker,kunkka,juggernaut,bounty-hunter
2759628158,0,Very High,sniper,crystal-maiden,faceless-void,storm-spirit,lone-druid,legion-commander,invoker,vengeful-spirit,shadow-fiend,lifestealer
2759628160,0,Normal,magnus,riki,gyrocopter,slark,earthshaker,viper,slardar,pudge,outworld-devourer,necrophos
2759628161,0,Normal,death-prophet,omniknight,spirit-breaker,slark,lifestealer,mirana,spectre,crystal-maiden,shadow-shaman,sven
2759628168,1,Unknown,phantom-assassin,lifestealer,drow-ranger,slark,invoker,mirana,legion-commander,earthshaker,ursa,spirit-breaker
2759628171,0,Normal,slark,elder-titan,riki,queen-of-pain,leshrac,timbersaw,sand-king,centaur-warrunner,invoker,troll-warlord
2759628172,0,Normal,clockwerk,faceless-void,timbersaw,rubick,tinker,phantom-assassin,natures-prophet,ember-spirit,sniper,venomancer
2759628173,0,Unknown,disruptor,clinkz,templar-assassin,sniper,slardar,wraith-king,troll-warlord,bloodseeker,pudge,phantom-assassin
2759628174,0,High,phantom-assassin,alchemist,dazzle,legion-commander,sand-king,juggernaut,windranger,pudge,timbersaw,kunkka
2759628175,1,Normal,juggernaut,rubick,arc-warden,weaver,invoker,tiny,sand-king,outworld-devourer,slark,necrophos
2759628177,0,Normal,legion-commander,kunkka,underlord,dazzle,huskar,shadow-shaman,phantom-lancer,slark,phantom-assassin,vengeful-spirit
2759628178,1,Normal,riki,invoker,drow-ranger,bristleback,slark,outworld-devourer,lich,bloodseeker,bounty-hunter,sven
