id,result,skill,1,2,3,4,5,6,7,8,9,10
2761900634,1,Very High,ancient-apparition,shadow-fiend,sand-king,windranger,spectre,skywrath-mage,templar-assassin,lion,faceless-void,phantom-assassin
2761900638,1,Very High,ursa,lina,pudge,anti-mage,timbersaw,ancient-apparition,sven,outworld-devourer,legion-commander,silencer
2761900646,1,Very High,slardar,bounty-hunter,alchemist,shadow-fiend,legion-commander,enigma,weaver,invoker,beastmaster,pudge
2761900685,0,Very High,sven,templar-assassin,phantom-assassin,wraith-king,disruptor,rubick,juggernaut,shadow-fiend,storm-spirit,legion-commander
2761900744,0,Very High,tinker,night-stalker,morphling,sven,treant-protector,invoker,timbersaw,enigma,legion-commander,bane
2761900752,1,Very High,lion,tinker,juggernaut,earthshaker,legion-commander,slark,kunkka,keeper-of-the-light,axe,medusa
2761900776,0,Very High,viper,lone-druid,silencer,sand-king,earthshaker,lion,invoker,jakiro,meepo,batrider
2761900802,0,Very High,invoker,pudge,lion,pugna,slark,bounty-hunter,oracle,axe,silencer,morphling
2761900819,1,Very High,juggernaut,disruptor,sand-king,outworld-devourer,silencer,magnus,pudge,bounty-hunter,phantom-assassin,mirana
2761900838,1,Very High,phantom-assassin,phantom-lancer,silencer,pudge,alchemist,anti-mage,bounty-hunter,tusk,storm-spirit,earthshaker
2761900858,1,Very High,lifestealer,phantom-assassin,io,skywrath-mage,bloodseeker,timbersaw,bounty-hunter,pugna,spectre,juggernaut
2761900898,0,Very High,tusk,bristleback,nyx-assassin,clinkz,silencer,doom,techies,pudge,invoker,luna
2761900917,0,Very High,faceless-void,rubick,anti-mage,phantom-assassin,night-stalker,invoker,tiny,bounty-hunter,bloodseeker,mirana
2761900954,0,Very High,timbersaw,lion,omniknight,pudge,anti-mage,tidehunter,venomancer,silencer,warlock,phantom-assassin
2761900956,0,Very High,bloodseeker,gyrocopter,magnus,pudge,faceless-void,drow-ranger,vengeful-spirit,nyx-assassin,treant-protector,windranger
2761901004,0,Very High,bloodseeker,phantom-assassin,ancient-apparition,underlord,clinkz,huskar,dazzle,kunkka,slardar,mirana
2761901009,0,Very High,jakiro,tinker,silencer,spirit-breaker,sven,phantom-assassin,juggernaut,treant-protector,dark-seer,crystal-maiden
2761901092,1,Very High,lion,windranger,tinker,legion-commander,juggernaut,storm-spirit,sven,ursa,crystal-maiden,bounty-hunter
2761901132,1,Very High,sven,venomancer,death-prophet,lycan,kunkka,mirana,legion-commander,ancient-apparition,spectre,zeus
2761901138,0,Very High,anti-mage,abaddon,lina,weaver,magnus,brewmaster,mirana,lifestealer,disruptor,pudge
2761901172,1,Very High,lifestealer,storm-spirit,silencer,timbersaw,kunkka,centaur-warrunner,clinkz,meepo,nyx-assassin,elder-titan
2761901178,1,Very High,skywrath-mage,earthshaker,morphling,juggernaut,bounty-hunter,silencer,huskar,drow-ranger,slardar,kunkka
2761901192,0,Very High,chaos-knight,bloodseeker,disruptor,underlord,venomancer,anti-mage,legion-commander,storm-spirit,lion,spirit-breaker
2761901225,1,Very High,mirana,anti-mage,bloodseeker,vengeful-spirit,tinker,legion-commander,crystal-maiden,viper,templar-assassin,faceless-void
2761901242,1,Very High,sven,pugna,silencer,witch-doctor,morphling,tinker,riki,jakiro,lion,slark
2761901246,0,Very High,doom,nyx-assassin,necrophos,sven,timbersaw,windranger,morphling,storm-spirit,riki,juggernaut
2761901272,0,Very High,naga-siren,kunkka,storm-spirit,slark,lina,tinker,jakiro,crystal-maiden,faceless-void,juggernaut
2761901316,0,Very High,nyx-assassin,axe,morphling,invoker,witch-doctor,legion-commander,outworld-devourer,dragon-knight,dazzle,windranger
2761901347,1,Very High,faceless-void,juggernaut,rubick,invoker,bounty-hunter,witch-doctor,slark,phantom-assassin,omniknight,axe
2761901391,1,Very High,templar-assassin,ancient-apparition,clockwerk,anti-mage,crystal-maiden,legion-commander,invoker,slark,bristleback,dazzle
2761901392,1,Very High,lich,juggernaut,shadow-shaman,faceless-void,tinker,meepo,mirana,morphling,shadow-demon,kunkka
2761901407,0,Very High,medusa,brewmaster,tinker,phantom-assassin,warlock,clockwerk,spirit-breaker,templar-assassin,ursa,anti-mage
2761901417,1,Very High,magnus,bounty-hunter,anti-mage,witch-doctor,axe,phantom-assassin,dazzle,faceless-void,mirana,ancient-apparition
2761901420,0,Very High,luna,invoker,sand-king,pudge,keeper-of-the-light,slardar,juggernaut,earth-spirit,witch-doctor,sniper
2761901438,0,Very High,pudge,mirana,meepo,anti-mage,invoker,slark,riki,winter-wyvern,lifestealer,sven
2761901463,0,Very High,pudge,juggernaut,windranger,mirana,templar-assassin,ogre-magi,lina,venomancer,wraith-king,invoker
2761901495,1,Very High,faceless-void,ursa,tusk,outworld-devourer,lycan,dark-seer,rubick,viper,invoker,natures-prophet
2761901539,0,Very High,juggernaut,ursa,invoker,omniknight,sniper,bloodseeker,meepo,sven,storm-spirit,morphling
2761901579,1,Very High,zeus,underlord,bloodseeker,ember-spirit,silencer,anti-mage,legion-commander,slardar,vengeful-spirit,storm-spirit
2761901604,1,Very High,batrider,kunkka,slark,pudge,zeus,juggernaut,spirit-breaker,skywrath-mage,storm-spirit,lifestealer
2761901622,1,Very High,huskar,troll-warlord,lifestealer,invoker,juggernaut,axe,death-prophet,ursa,slark,mirana
2761901624,1,Very High,tusk,puck,juggernaut,mirana,lina,luna,pudge,vengeful-spirit,ursa,doom
2761901637,1,Very High,pudge,anti-mage,ogre-magi,faceless-void,lifestealer,tinker,techies,morphling,clockwerk,vengeful-spirit
2761901675,0,Very High,timbersaw,zeus,bounty-hunter,shadow-shaman,ember-spirit,anti-mage,windranger,underlord,mirana,kunkka
2761901679,0,Very High,legion-commander,bloodseeker,sven,storm-spirit,lich,necrophos,clinkz,riki,mirana,medusa
2761901705,0,Very High,slark,ursa,ogre-magi,outworld-devourer,rubick,magnus,dark-seer,mirana,phantom-assassin,juggernaut
2761901707,1,Very High,pudge,techies,kunkka,bounty-hunter,lina,axe,faceless-void,tiny,gyrocopter,rubick
2761901709,0,Very High,rubick,wraith-king,pudge,kunkka,ursa,necrophos,bloodseeker,spirit-breaker,sven,zeus
2761901731,0,Very High,weaver,mirana,tidehunter,templar-assassin,lion,venomancer,kunkka,witch-doctor,drow-ranger,batrider
2761901732,0,Very High,luna,outworld-devourer,pudge,slardar,bounty-hunter,riki,morphling,ogre-magi,alchemist,tidehunter
2761901750,1,Very High,legion-commander,phantom-assassin,dragon-knight,pudge,sand-king,shadow-shaman,faceless-void,silencer,abaddon,razor
2761901752,0,Very High,sven,elder-titan,lifestealer,skywrath-mage,templar-assassin,phantom-assassin,kunkka,juggernaut,magnus,broodmother
2761901767,0,Very High,bristleback,luna,mirana,pudge,windranger,tinker,weaver,rubick,undying,sand-king
2761901771,1,Very High,silencer,timbersaw,earthshaker,invoker,juggernaut,morphling,bristleback,ogre-magi,templar-assassin,lion
2761901774,1,Very High,ursa,nyx-assassin,winter-wyvern,invoker,legion-commander,weaver,sven,tinker,pudge,ogre-magi
2761901807,1,Very High,wraith-king,ogre-magi,pudge,faceless-void,invoker,tiny,riki,luna,magnus,lion
2761901820,1,Very High,drow-ranger,magnus,tinker,ogre-magi,riki,bloodseeker,slardar,phantom-assassin,bounty-hunter,sniper
2761901836,1,Very High,tinker,faceless-void,luna,bane,legion-commander,sniper,tidehunter,pudge,juggernaut,witch-doctor
2761901852,0,Very High,nyx-assassin,mirana,alchemist,bristleback,tiny,shadow-fiend,magnus,juggernaut,rubick,omniknight
2761901874,1,Very High,disruptor,ember-spirit,bounty-hunter,batrider,anti-mage,dazzle,bane,phantom-assassin,alchemist,pugna
2761901883,1,Very High,natures-prophet,drow-ranger,slardar,shadow-fiend,phantom-assassin,omniknight,zeus,juggernaut,lifestealer,morphling
2761901884,0,Very High,juggernaut,jakiro,lifestealer,slark,underlord,sniper,mirana,magnus,pudge,spectre
2761901916,1,Very High,techies,abaddon,ember-spirit,juggernaut,morphling,lifestealer,meepo,slardar,doom,mirana
2761901959,0,Very High,dark-seer,witch-doctor,pudge,phantom-assassin,slark,outworld-devourer,keeper-of-the-light,leshrac,spectre,abaddon
2761902018,1,Very High,ursa,ogre-magi,slark,outworld-devourer,axe,faceless-void,windranger,omniknight,drow-ranger,clockwerk
2761902033,1,Very High,anti-mage,sniper,riki,enigma,timbersaw,io,kunkka,slardar,tinker,phantom-assassin
2761902048,0,Very High,elder-titan,invoker,doom,morphling,timbersaw,huskar,juggernaut,batrider,axe,pudge
2761902052,0,Very High,necrophos,sven,rubick,underlord,windranger,batrider,pudge,mirana,lifestealer,timbersaw
2761902093,0,Very High,ursa,axe,storm-spirit,lion,nyx-assassin,pudge,dazzle,lina,anti-mage,phantom-assassin
2761902134,0,Very High,slark,wraith-king,naga-siren,zeus,axe,legion-commander,juggernaut,dark-seer,phantom-assassin,pudge
2761902155,1,Very High,slark,bounty-hunter,dark-seer,witch-doctor,storm-spirit,anti-mage,pudge,invoker,silencer,omniknight
2761902191,0,Very High,clinkz,faceless-void,outworld-devourer,vengeful-spirit,drow-ranger,alchemist,luna,spirit-breaker,timbersaw,kunkka
2761902233,1,Very High,ursa,slardar,sand-king,necrophos,rubick,lion,zeus,tidehunter,disruptor,slark
2761902247,1,Very High,ember-spirit,dark-seer,viper,terrorblade,necrophos,sniper,ogre-magi,nyx-assassin,tinker,pudge
2761902268,0,Very High,phoenix,puck,juggernaut,vengeful-spirit,arc-warden,centaur-warrunner,alchemist,timbersaw,lifestealer,nyx-assassin
2761902273,0,Very High,rubick,invoker,axe,riki,anti-mage,spirit-breaker,tinker,enigma,doom,phantom-assassin
2761902276,1,Very High,lifestealer,natures-prophet,juggernaut,puck,ogre-magi,pudge,bloodseeker,sniper,outworld-devourer,slark
2761902295,1,Very High,faceless-void,axe,elder-titan,slark,tinker,kunkka,sand-king,morphling,bounty-hunter,puck
2761902297,0,Very High,weaver,storm-spirit,drow-ranger,lion,vengeful-spirit,mirana,huskar,pudge,morphling,slardar
2761902298,1,Very High,sand-king,luna,kunkka,legion-commander,riki,slark,warlock,tinker,omniknight,pudge
2761902299,1,Very High,shadow-demon,luna,axe,kunkka,pugna,razor,juggernaut,necrophos,bristleback,bloodseeker
2761902311,0,Very High,nyx-assassin,invoker,disruptor,legion-commander,ursa,magnus,slark,bloodseeker,winter-wyvern,outworld-devourer
2761902373,0,Very High,timbersaw,juggernaut,omniknight,huskar,bloodseeker,slark,enigma,mirana,razor,kunkka
2761902403,0,Very High,axe,centaur-warrunner,skywrath-mage,ember-spirit,sniper,lion,sven,juggernaut,silencer,storm-spirit
2761902438,1,Very High,treant-protector,ancient-apparition,phantom-assassin,ogre-magi,magnus,crystal-maiden,ursa,tinker,rubick,ember-spirit
2761902449,1,Very High,witch-doctor,storm-spirit,magnus,outworld-devourer,rubick,sven,disruptor,phantom-lancer,tinker,silencer
2761902511,0,Very High,invoker,lion,batrider,riki,lifestealer,spirit-breaker,ogre-magi,tinker,sven,axe
2761902585,0,Very High,pudge,slardar,venomancer,sniper,slark,lich,outworld-devourer,earthshaker,storm-spirit,nyx-assassin
2761902603,1,Very High,elder-titan,phantom-assassin,meepo,rubick,dark-seer,timbersaw,earthshaker,sniper,juggernaut,lion
2761902621,1,Very High,axe,invoker,puck,anti-mage,bounty-hunter,magnus,phantom-assassin,bloodseeker,ogre-magi,slardar
2761902624,0,Very High,tinker,night-stalker,silencer,slark,faceless-void,slardar,outworld-devourer,spectre,pudge,riki
2761902650,1,Very High,nyx-assassin,oracle,venomancer,phantom-assassin,rubick,lion,outworld-devourer,bloodseeker,lifestealer,dark-seer
2761902661,1,Very High,invoker,wraith-king,sven,bane,legion-commander,outworld-devourer,axe,nyx-assassin,slark,rubick
2761902688,1,Very High,drow-ranger,luna,disruptor,natures-prophet,medusa,legion-commander,tusk,techies,invoker,anti-mage
2761902698,0,Very High,bloodseeker,juggernaut,kunkka,spirit-breaker,alchemist,pudge,razor,invoker,sven,slark
2761902699,0,Very High,venomancer,alchemist,rubick,juggernaut,bristleback,outworld-devourer,oracle,omniknight,phantom-assassin,sand-king
2761902701,0,Very High,storm-spirit,jakiro,dark-seer,mirana,juggernaut,drow-ranger,techies,magnus,lion,spirit-breaker
2761902704,1,Very High,terrorblade,medusa,invoker,enigma,tinker,sven,axe,storm-spirit,luna,venomancer
2761902742,0,Very High,spectre,night-stalker,pudge,outworld-devourer,necrophos,alchemist,shadow-demon,mirana,anti-mage,troll-warlord
2761902743,0,Very High,pudge,sven,earthshaker,sniper,ancient-apparition,sand-king,kunkka,tinker,drow-ranger,dazzle
2761902774,0,Very High,bloodseeker,juggernaut,faceless-void,invoker,crystal-maiden,timbersaw,lifestealer,warlock,ember-spirit,vengeful-spirit
2761902777,1,Very High,jakiro,windranger,omniknight,storm-spirit,sven,faceless-void,arc-warden,bane,kunkka,medusa
2761902794,0,Very High,ursa,earth-spirit,slardar,lifestealer,elder-titan,slark,crystal-maiden,pudge,outworld-devourer,omniknight
2761902805,1,Very High,invoker,vengeful-spirit,underlord,slark,axe,spectre,dark-seer,viper,skywrath-mage,earthshaker
2761902828,0,Very High,bounty-hunter,mirana,medusa,tinker,warlock,crystal-maiden,pudge,invoker,terrorblade,riki
2761902927,1,Very High,drow-ranger,mirana,shadow-demon,pudge,shadow-fiend,spectre,tiny,rubick,bounty-hunter,timbersaw
2761902936,0,Very High,lion,lina,lifestealer,queen-of-pain,ursa,storm-spirit,bloodseeker,juggernaut,elder-titan,faceless-void
2761903021,0,Very High,anti-mage,batrider,nyx-assassin,riki,mirana,tinker,slardar,legion-commander,luna,bounty-hunter
2761903022,1,Very High,undying,slark,earthshaker,invoker,pudge,faceless-void,lich,axe,morphling,storm-spirit
2761903039,1,Very High,lifestealer,alchemist,windranger,vengeful-spirit,legion-commander,rubick,drow-ranger,gyrocopter,faceless-void,tinker
2761903053,0,Very High,pudge,earth-spirit,morphling,invoker,axe,bounty-hunter,wraith-king,phantom-assassin,rubick,keeper-of-the-light
2761903068,0,Very High,juggernaut,skywrath-mage,timbersaw,tiny,ursa,outworld-devourer,axe,riki,lina,spectre
2761903103,0,Very High,mirana,phantom-assassin,crystal-maiden,shadow-fiend,pudge,spectre,sven,dragon-knight,enigma,jakiro
2761903132,0,Very High,viper,drow-ranger,mirana,troll-warlord,enigma,batrider,ancient-apparition,silencer,slark,tinker
2761903137,1,Very High,meepo,earth-spirit,medusa,pudge,sand-king,slardar,crystal-maiden,mirana,anti-mage,timbersaw
2761903141,0,Very High,dark-seer,wraith-king,magnus,shadow-fiend,bounty-hunter,bane,pudge,juggernaut,treant-protector,invoker
2761903146,1,Very High,juggernaut,legion-commander,winter-wyvern,morphling,huskar,necrophos,zeus,drow-ranger,mirana,ogre-magi
2761903161,0,Very High,sand-king,lina,bounty-hunter,pudge,faceless-void,anti-mage,legion-commander,troll-warlord,slark,magnus
2761903180,1,Very High,tinker,puck,disruptor,abaddon,juggernaut,vengeful-spirit,drow-ranger,bristleback,bane,templar-assassin
2761903189,1,Very High,faceless-void,crystal-maiden,anti-mage,nyx-assassin,axe,storm-spirit,juggernaut,silencer,bounty-hunter,timbersaw
2761903194,0,Very High,nyx-assassin,lina,underlord,drow-ranger,vengeful-spirit,terrorblade,mirana,night-stalker,morphling,dragon-knight
2761903210,1,Very High,crystal-maiden,natures-prophet,windranger,shadow-fiend,dragon-knight,anti-mage,shadow-shaman,lina,lion,axe
2761903286,0,Very High,ancient-apparition,necrophos,invoker,sand-king,troll-warlord,lion,slark,riki,pudge,queen-of-pain
2761903314,0,Very High,legion-commander,slardar,lich,meepo,juggernaut,earthshaker,riki,sand-king,mirana,anti-mage
2761903329,0,Very High,meepo,morphling,abaddon,kunkka,earthshaker,faceless-void,ursa,phantom-lancer,invoker,rubick
2761903353,1,Very High,razor,kunkka,lion,sniper,magnus,puck,disruptor,juggernaut,riki,undying
2761903357,0,Very High,night-stalker,omniknight,anti-mage,bounty-hunter,centaur-warrunner,dragon-knight,storm-spirit,lich,juggernaut,ogre-magi
2761903369,0,Very High,drow-ranger,vengeful-spirit,omniknight,outworld-devourer,windranger,puck,timbersaw,pudge,juggernaut,mirana
2761903372,0,Very High,shadow-demon,mirana,silencer,outworld-devourer,drow-ranger,anti-mage,pudge,phantom-assassin,riki,elder-titan
2761903376,1,Very High,invoker,drow-ranger,dazzle,morphling,mirana,spirit-breaker,weaver,pudge,earthshaker,legion-commander
2761903404,0,Very High,legion-commander,mirana,omniknight,phantom-assassin,anti-mage,ogre-magi,outworld-devourer,crystal-maiden,luna,lion
2761903466,1,Very High,phantom-assassin,bounty-hunter,magnus,necrophos,juggernaut,faceless-void,ancient-apparition,shadow-fiend,luna,spirit-breaker
2761903526,0,Very High,phantom-assassin,invoker,sand-king,pudge,night-stalker,mirana,bane,drow-ranger,faceless-void,axe
2761903539,0,Very High,silencer,rubick,storm-spirit,anti-mage,slardar,slark,nyx-assassin,clinkz,pudge,shadow-fiend
2761903588,1,Very High,pudge,oracle,invoker,slark,bloodseeker,outworld-devourer,ogre-magi,slardar,riki,morphling
2761903592,0,Very High,slardar,ancient-apparition,sand-king,phantom-assassin,outworld-devourer,pudge,anti-mage,mirana,phoenix,winter-wyvern
2761903632,1,Very High,tusk,pudge,mirana,omniknight,juggernaut,enigma,wraith-king,venomancer,shadow-fiend,nyx-assassin
2761903644,0,Very High,pudge,anti-mage,invoker,storm-spirit,sand-king,alchemist,wraith-king,meepo,winter-wyvern,bloodseeker
2761903652,1,Very High,centaur-warrunner,pudge,tinker,oracle,spectre,warlock,timbersaw,drow-ranger,huskar,undying
2761903655,0,Very High,anti-mage,legion-commander,natures-prophet,timbersaw,zeus,storm-spirit,windranger,sand-king,morphling,clockwerk
2761903658,0,Very High,windranger,spirit-breaker,disruptor,shadow-fiend,drow-ranger,lifestealer,pudge,sand-king,shadow-shaman,riki
2761903660,1,Very High,sand-king,morphling,clinkz,silencer,mirana,legion-commander,lifestealer,riki,drow-ranger,invoker
2761903677,1,Very High,axe,sand-king,outworld-devourer,drow-ranger,vengeful-spirit,lina,disruptor,tiny,slardar,juggernaut
2761903682,0,Very High,meepo,anti-mage,mirana,timbersaw,lifestealer,crystal-maiden,legion-commander,sand-king,tinker,sven
2761903689,0,Very High,underlord,sniper,slark,pudge,ogre-magi,drow-ranger,outworld-devourer,faceless-void,mirana,skywrath-mage
2761903712,0,Very High,invoker,ogre-magi,beastmaster,juggernaut,omniknight,sand-king,slardar,sven,windranger,visage
2761903719,0,Very High,legion-commander,riki,anti-mage,puck,necrophos,outworld-devourer,axe,morphling,ancient-apparition,oracle
2761903791,0,Very High,sand-king,axe,ogre-magi,magnus,sven,keeper-of-the-light,luna,faceless-void,pudge,outworld-devourer
2761903850,0,Very High,alchemist,rubick,oracle,sven,lycan,warlock,silencer,earth-spirit,luna,chen
2761903856,1,Very High,shadow-fiend,clockwerk,slark,mirana,keeper-of-the-light,magnus,sand-king,disruptor,juggernaut,axe
2761903857,1,Very High,wraith-king,crystal-maiden,invoker,puck,luna,lion,razor,magnus,zeus,faceless-void
2761903860,0,Very High,bloodseeker,slark,warlock,invoker,anti-mage,faceless-void,outworld-devourer,wraith-king,drow-ranger,tiny
2761903878,0,Very High,phantom-assassin,pudge,bounty-hunter,naga-siren,queen-of-pain,medusa,tusk,lich,razor,sand-king
2761903880,0,Very High,crystal-maiden,tidehunter,axe,sniper,pugna,phoenix,puck,slark,kunkka,rubick
2761903941,0,Very High,pudge,slardar,puck,jakiro,spectre,skywrath-mage,juggernaut,batrider,legion-commander,invoker
2761903951,0,Very High,phoenix,crystal-maiden,invoker,juggernaut,centaur-warrunner,broodmother,phantom-assassin,vengeful-spirit,bounty-hunter,lifestealer
2761903989,1,Very High,spirit-breaker,bloodseeker,nyx-assassin,morphling,invoker,slardar,phantom-assassin,queen-of-pain,legion-commander,axe
2761904041,1,Very High,spectre,omniknight,pudge,outworld-devourer,juggernaut,queen-of-pain,faceless-void,mirana,luna,drow-ranger
2761904073,0,Very High,enigma,zeus,pudge,juggernaut,venomancer,spectre,necrophos,wraith-king,faceless-void,timbersaw
2761904086,1,Very High,rubick,ancient-apparition,lifestealer,tinker,juggernaut,alchemist,lion,mirana,slark,tidehunter
2761904091,0,Very High,bane,slark,keeper-of-the-light,pudge,meepo,anti-mage,timbersaw,juggernaut,earth-spirit,batrider
2761904105,0,Very High,faceless-void,templar-assassin,witch-doctor,ancient-apparition,drow-ranger,shadow-fiend,clinkz,rubick,clockwerk,omniknight
2761904130,1,Very High,invoker,meepo,visage,riki,phoenix,mirana,luna,puck,keeper-of-the-light,bounty-hunter
2761904150,0,Very High,spectre,wraith-king,jakiro,pudge,lich,axe,tiny,phoenix,sand-king,storm-spirit
2761904151,1,Very High,venomancer,enigma,slardar,drow-ranger,templar-assassin,shadow-fiend,faceless-void,crystal-maiden,sven,rubick
2761904183,0,Very High,juggernaut,pudge,tiny,ancient-apparition,phantom-assassin,spirit-breaker,alchemist,morphling,rubick,leshrac
2761904215,0,Very High,techies,lifestealer,magnus,leshrac,slark,arc-warden,ogre-magi,spectre,pudge,templar-assassin
2761904240,1,Very High,natures-prophet,phantom-assassin,meepo,night-stalker,anti-mage,juggernaut,lifestealer,storm-spirit,crystal-maiden,pudge
2761904293,1,Very High,storm-spirit,doom,lion,elder-titan,anti-mage,necrophos,mirana,arc-warden,slark,bloodseeker
2761904318,0,Very High,lifestealer,necrophos,pudge,lion,doom,slark,invoker,slardar,io,mirana
2761904332,0,Very High,mirana,witch-doctor,jakiro,luna,enchantress,rubick,treant-protector,slardar,slark,puck
2761904363,0,Very High,sven,necrophos,pudge,juggernaut,crystal-maiden,morphling,kunkka,invoker,shadow-shaman,shadow-demon
2761904369,0,Very High,ursa,silencer,slardar,oracle,tinker,kunkka,timbersaw,clockwerk,mirana,wraith-king
2761904376,1,Very High,faceless-void,luna,kunkka,disruptor,invoker,outworld-devourer,nyx-assassin,lion,spectre,mirana
2761904395,1,Very High,silencer,faceless-void,anti-mage,tinker,earth-spirit,meepo,shadow-demon,bounty-hunter,invoker,nyx-assassin
2761904405,1,Very High,storm-spirit,dark-seer,lion,ancient-apparition,lifestealer,morphling,abaddon,nyx-assassin,queen-of-pain,spirit-breaker
2761904411,0,Very High,oracle,legion-commander,juggernaut,storm-spirit,tiny,leshrac,windranger,earthshaker,crystal-maiden,faceless-void
2761904421,1,Very High,lifestealer,kunkka,tinker,pudge,centaur-warrunner,tidehunter,venomancer,invoker,faceless-void,spectre
2761904441,0,Very High,slark,bounty-hunter,crystal-maiden,storm-spirit,mirana,tidehunter,faceless-void,anti-mage,earth-spirit,outworld-devourer
2761904444,1,Very High,legion-commander,slark,invoker,windranger,anti-mage,pudge,storm-spirit,juggernaut,mirana,faceless-void
2761904460,0,Very High,juggernaut,outworld-devourer,venomancer,timbersaw,ancient-apparition,slark,axe,spirit-breaker,keeper-of-the-light,mirana
2761904517,1,Very High,bounty-hunter,crystal-maiden,storm-spirit,centaur-warrunner,morphling,slardar,silencer,drow-ranger,templar-assassin,phoenix
2761904545,1,Very High,troll-warlord,kunkka,slark,timbersaw,omniknight,weaver,warlock,alchemist,crystal-maiden,invoker
2761904565,0,Very High,sand-king,invoker,bloodseeker,juggernaut,lion,underlord,undying,sven,natures-prophet,zeus
2761904583,0,Very High,juggernaut,keeper-of-the-light,sven,invoker,medusa,venomancer,witch-doctor,razor,slark,legion-commander
2761904584,0,Very High,windranger,spirit-breaker,jakiro,mirana,morphling,kunkka,sven,magnus,timbersaw,rubick
2761904585,0,Very High,pudge,tinker,shadow-demon,morphling,juggernaut,slardar,lich,wraith-king,warlock,arc-warden
2761904618,0,Very High,invoker,bloodseeker,pudge,lion,juggernaut,outworld-devourer,magnus,venomancer,earthshaker,sven
2761904638,1,Very High,lone-druid,ursa,broodmother,clinkz,drow-ranger,kunkka,omniknight,nyx-assassin,winter-wyvern,outworld-devourer
2761904640,0,Very High,pudge,timbersaw,juggernaut,enchantress,viper,slark,centaur-warrunner,storm-spirit,nyx-assassin,mirana
